Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
02/03/2025,Almeirim - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,29,77,98,NE,Fracos
03/03/2025,Almeirim - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,29,79,100,NE,Fracos
07/03/2025,Almeirim - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,24,31,65,95,E - NE,Fracos/Moderados
08/03/2025,Almeirim - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,24,30,65,95,E - NE,Fracos/Moderados
09/03/2025,Almeirim - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,23,29,70,100,E - NE,Fracos/Moderados
10/03/2025,Almeirim - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,29,70,100,E - NE,Fracos/Moderados
11/03/2025,Almeirim - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
12/03/2025,Almeirim - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
13/03/2025,Almeirim - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
14/03/2025,Almeirim - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
15/03/2025,Almeirim - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
16/03/2025,Almeirim - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
17/03/2025,Almeirim - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
18/03/2025,Almeirim - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,31,72,99,NE,Fracos
19/03/2025,Almeirim - PA,Parcialmente nublado a nublado com chuva a tarde,Estavel,24,30,79,97,NE,Fracos
20/03/2025,Almeirim - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,30,75,99,NE,Fracos
21/03/2025,Almeirim - PA,Parcialmente nublado a nublado com chuva em areas isoladas a qualquer hora do dia,Estavel,24,30,75,99,NE,Fracos
22/03/2025,Almeirim - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,30,76,98,NE,Fracos
23/03/2025,Almeirim - PA,Parcialmente nublado com possibilidade de chuva em areas isoladas a qualquer hora do dia,Estavel,24,31,71,100,NE,Fracos
24/03/2025,Almeirim - PA,Parcialmente nublado com possibilidade de chuva em areas isoladas a qualquer hora do dia,Estavel,24,32,67,99,NE,Fracos
25/03/2025,Almeirim - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde e a noite,Estavel,24,32,65,95,NE,Fracos
26/03/2025,Almeirim - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde e a noite,Estavel,24,32,65,95,NE,Fracos
27/03/2025,Almeirim - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,65,95,NE,Fracos
28/03/2025,Almeirim - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,32,70,100,NE,Fracos
29/03/2025,Almeirim - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,32,70,100,NE,Fracos
30/03/2025,Almeirim - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,70,100,NE,Fracos
31/03/2025,Almeirim - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,65,95,NE,Fracos
01/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NE - E,Fracos
02/03/2025,Alta Floresta D'Oeste - RO,Nublado a encoberto com chuva,Estavel,23,29,65,100,NE - E,Fracos
03/03/2025,Alta Floresta D'Oeste - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,23,30,60,100,N - NE,Fracos
07/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,31,55,100,NE,Fracos
08/03/2025,Alta Floresta D'Oeste - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,23,30,65,100,N - NE,Fracos
09/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,31,55,100,N - NE,Fracos
10/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,E - SE,Fracos
11/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,31,60,95,NE - E,Fracos
12/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,60,95,NE - E,Fracos
13/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,29,40,90,NE,Fracos
14/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,29,55,95,NE - E,Fracos
15/03/2025,Alta Floresta D'Oeste - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,55,95,E,Fracos
16/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,31,60,95,NE,Fracos
17/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,30,60,95,NE,Fracos
18/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,40,95,N,Fracos
19/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,31,45,95,S - E,Fracos
20/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - NE,Fracos
21/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,45,95,N,Fracos
22/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - N,Fracos
23/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,31,45,90,N,Fracos
24/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,30,45,100,N,Fracos
25/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,55,100,NW - N,Fracos
26/03/2025,Alta Floresta D'Oeste - RO,Nublado a encoberto com chuva,Estavel,23,30,65,100,W - NW,Fracos
27/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,31,60,100,NW - N,Fracos
28/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,31,60,100,NW - N,Fracos
29/03/2025,Alta Floresta D'Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,32,50,95,NW - N,Fracos
30/03/2025,Alta Floresta D'Oeste - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,31,55,100,NW - N,Fracos
01/03/2025,Altamira - PA,Nublado a parcialmente nublado com chuva entre o final da tarde e o inicio da noite,Estavel,23,30,77,100,NE,Fracos
02/03/2025,Altamira - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,30,72,99,NE,Fracos
03/03/2025,Altamira - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,30,77,99,NE,Fracos
07/03/2025,Altamira - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Declinio,22,29,75,100,E - NE,Fracos/Moderados
08/03/2025,Altamira - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,29,65,100,E - NE,Fracos/Moderados
09/03/2025,Altamira - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,29,65,100,E - NE,Fracos/Moderados
10/03/2025,Altamira - PA,Nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,23,30,65,100,E - NE,Fracos/Moderados
11/03/2025,Altamira - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
12/03/2025,Altamira - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
13/03/2025,Altamira - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
14/03/2025,Altamira - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
15/03/2025,Altamira - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
16/03/2025,Altamira - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
17/03/2025,Altamira - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
18/03/2025,Altamira - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,30,73,100,NE,Fracos
19/03/2025,Altamira - PA,Nublado com chuva em areas isoladas a tarde,Estavel,23,29,78,100,NE,Fracos
20/03/2025,Altamira - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,30,77,100,NE,Fracos
21/03/2025,Altamira - PA,Nublado com chuva a tarde e a noite,Estavel,23,30,76,100,NE,Fracos
22/03/2025,Altamira - PA,Nublado com chuva a tarde e a noite,Estavel,23,30,75,100,NE,Fracos
23/03/2025,Altamira - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,30,72,100,NE,Fracos
24/03/2025,Altamira - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,31,70,100,NE,Fracos
25/03/2025,Altamira - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e no inicio da noite,Estavel,23,31,70,95,NE,Fracos
26/03/2025,Altamira - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e no inicio da noite,Estavel,23,31,70,95,NE,Fracos
27/03/2025,Altamira - PA,Nublado a parcialmente nublado com chuva e trovoadas na madrugada,Estavel,23,30,70,95,NE,Fracos
28/03/2025,Altamira - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,100,NE,Fracos
29/03/2025,Altamira - PA,Encoberto a parciamente nublado com chuva e trovoadas na madrugada,Estavel,23,30,70,100,NE,Fracos
30/03/2025,Altamira - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da manha e o inicio da tarde,Estavel,23,31,70,95,NE,Fracos
31/03/2025,Altamira - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da manha e o inicio da tarde,Estavel,23,31,70,95,NE,Fracos
01/03/2025,Alto Alegre - RR,Claro,Estavel,25,36,35,70,E,Fracos
02/03/2025,Alto Alegre - RR,Claro,Estavel,25,36,30,70,E - SE,Fracos
06/03/2025,Alto Alegre - RR,Claro a parcialmente nublado,Estavel,26,36,35,65,E - SE,Fracos
07/03/2025,Alto Alegre - RR,Nublado a parcialmente nublado com chuva,Estavel,23,30,65,90,N - SE,Fracos
08/03/2025,Alto Alegre - RR,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,30,65,90,SW - NE,Fracos
09/03/2025,Alto Alegre - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,24,30,65,90,SW - NW,Fracos
10/03/2025,Alto Alegre - RR,Nublado com chuva,Estavel,23,29,55,95,SW - NW,Fracos
11/03/2025,Alto Alegre - RR,Nublado a parcialmente nublado com chuva,Estavel,23,31,65,100,SW - NE,Fracos
12/03/2025,Alto Alegre - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,31,60,100,SW - NE,Fracos
13/03/2025,Alto Alegre - RR,Parcialmente nublado a nublado com chuva e trovoadas,Estavel,23,31,65,100,S - NE,Fracos
14/03/2025,Alto Alegre - RR,Parcialmente nublado a nublado com chuva e trovoadas,Estavel,23,29,70,100,SW - S,Fracos
15/03/2025,Alto Alegre - RR,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,23,30,65,100,SW - SE,Fracos
16/03/2025,Alto Alegre - RR,Parcialmente nublado a nublado com chuva e trovoadas,Estavel,23,29,80,100,S - E,Fracos
17/03/2025,Alto Alegre - RR,Parcialmente nublado com chuva e trovoadas,Estavel,23,29,80,100,S - E,Fracos
18/03/2025,Alto Alegre - RR,Parcialmente nublado a poucas nuvens,Estavel,24,32,60,100,NE - SE,Fracos
19/03/2025,Alto Alegre - RR,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,32,60,85,S - E,Fracos
20/03/2025,Alto Alegre - RR,Poucas nuvens a parcialmente nublado,Estavel,23,31,65,100,NW - NE,Fracos
21/03/2025,Alto Alegre - RR,Claro a poucas nuvens,Estavel,24,32,50,85,NE - E,Fracos
22/03/2025,Alto Alegre - RR,Claro a poucas nuvens,Estavel,24,34,55,80,E - NE,Fracos
23/03/2025,Alto Alegre - RR,Claro a poucas nuvens,Estavel,23,33,40,80,E - NE,Fracos
24/03/2025,Alto Alegre - RR,Claro a poucas nuvens,Estavel,23,34,45,80,E - NE,Fracos
25/03/2025,Alto Alegre - RR,Claro a parcialmente nublado,Estavel,24,34,40,75,E - NE,Fracos
26/03/2025,Alto Alegre - RR,Poucas nuvens,Estavel,25,34,40,75,E,Fracos
27/03/2025,Alto Alegre - RR,Claro a parcialmente nublado,Estavel,25,35,40,70,E,Fracos
28/03/2025,Alto Alegre - RR,Poucas nuvens a parcialmente nublado,Estavel,26,36,35,70,E - NE,Fracos
29/03/2025,Alto Alegre - RR,Poucas nuvens a nublado com possibilidade de chuva,Estavel,25,33,40,65,NE,Fracos
30/03/2025,Alto Alegre - RR,Poucas nuvens a nublado com pancadas de chuva,Estavel,24,32,45,90,NE,Fracos
31/03/2025,Alto Alegre - RR,Nublado a parcialmente nublado com possibilidade de chuva,Estavel,24,32,60,100,NE,Fracos
01/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NE - E,Fracos
02/03/2025,Alto Alegre dos Parecis - RO,Nublado a encoberto com chuva,Estavel,23,29,65,100,NE - E,Fracos
03/03/2025,Alto Alegre dos Parecis - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,23,30,60,100,N - NE,Fracos
07/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,31,55,100,NE,Fracos
08/03/2025,Alto Alegre dos Parecis - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,23,30,65,100,N - NE,Fracos
09/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,31,55,100,N - NE,Fracos
10/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,E - SE,Fracos
11/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,31,60,95,NE - E,Fracos
12/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,60,95,NE - E,Fracos
13/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,29,40,90,NE,Fracos
14/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,29,55,95,NE - E,Fracos
15/03/2025,Alto Alegre dos Parecis - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,55,95,E,Fracos
16/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,31,60,95,NE,Fracos
17/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,30,60,95,NE,Fracos
18/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,40,95,N,Fracos
19/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,31,45,95,S - E,Fracos
20/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - NE,Fracos
21/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,45,95,N,Fracos
22/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - N,Fracos
23/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,31,45,90,N,Fracos
24/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,30,45,100,N,Fracos
25/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,55,100,NW - N,Fracos
26/03/2025,Alto Alegre dos Parecis - RO,Nublado a encoberto com chuva,Estavel,23,30,65,100,W - NW,Fracos
27/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,31,60,100,NW - N,Fracos
28/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,31,60,100,NW - N,Fracos
29/03/2025,Alto Alegre dos Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,32,50,95,NW - N,Fracos
30/03/2025,Alto Alegre dos Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,31,55,100,NW - N,Fracos
01/03/2025,Alto Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,55,100,NE - E,Fracos
02/03/2025,Alto Paraiso - RO,Nublado a encoberto com chuva,Estavel,22,29,70,100,NE - E,Fracos
03/03/2025,Alto Paraiso - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,22,31,60,100,NE - E,Fracos
07/03/2025,Alto Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,31,55,100,NE - E,Fracos
08/03/2025,Alto Paraiso - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,22,30,65,100,NE - E,Fracos
09/03/2025,Alto Paraiso - RO,Nublado a encoberto com chuva,Estavel,22,29,70,100,NE - E,Fracos
10/03/2025,Alto Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,E - SE,Fracos
11/03/2025,Alto Paraiso - RO,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,30,70,95,NE - E,Fracos
12/03/2025,Alto Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,70,95,NE - E,Fracos
13/03/2025,Alto Paraiso - RO,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,30,60,95,SE - E,Fracos
14/03/2025,Alto Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,29,65,95,E - SE,Fracos
15/03/2025,Alto Paraiso - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,31,65,95,E - SE,Fracos
16/03/2025,Alto Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,30,65,95,SE - E,Fracos
17/03/2025,Alto Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,70,95,SE - E,Fracos
18/03/2025,Alto Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,60,100,N - NW,Fracos
19/03/2025,Alto Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,55,100,NW - NE,Fracos
20/03/2025,Alto Paraiso - RO,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,31,60,100,NE,Fracos
21/03/2025,Alto Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,33,55,100,N,Fracos
22/03/2025,Alto Paraiso - RO,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,55,95,N,Fracos
23/03/2025,Alto Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,N,Fracos
